time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks
2015-09-13 08:20:50,80.4000015258789,70,36693.56171875,115,53.46396865881979,-6.234039779752493,0.0,False
2015-09-13 08:20:51,80.4000015258789,87,36702.109375,115,53.464030651375644,-6.23411575332284,5.0,False
2015-09-13 08:20:52,80.4000015258789,87,36710.55712890625,115,53.46409213263541,-6.234190289396793,0.0,False
2015-09-13 08:20:53,80.4000015258789,87,36719.0048828125,114,53.46415361389518,-6.234264825470746,0.0,False
2015-09-13 08:20:54,80.4000015258789,87,36727.45263671875,114,53.46421509515494,-6.2343393615446985,0.0,False
2015-09-13 08:20:55,80.4000015258789,86,36735.900390625,114,53.464276576414704,-6.234413897618651,0.0,False
2015-09-13 08:20:56,80.4000015258789,86,36744.34814453125,114,53.46433805767447,-6.234488433692604,0.0,False
2015-09-13 08:20:57,80.4000015258789,86,36752.7958984375,114,53.46439953893423,-6.234562969766557,0.0,False
2015-09-13 08:20:58,80.4000015258789,86,36761.24365234375,113,53.464461020194,-6.23463750584051,0.0,False
2015-09-13 08:20:59,80.4000015258789,86,36769.69140625,113,53.464522501453764,-6.234712041914463,8.0,False
2015-09-13 08:21:00,80.4000015258789,54,36778.28125,113,53.464585030451424,-6.234788065776229,1.0,False
2015-09-13 08:21:01,80.4000015258789,59,36787.01674107143,113,53.464643967204864,-6.234874662810138,0.0,False
2015-09-13 08:21:02,80.4000015258789,64,36795.752232142855,113,53.46470290395831,-6.234961259844048,0.0,False
2015-09-13 08:21:03,80.4000015258789,69,36804.48772321428,113,53.46476184071175,-6.235047856877957,0.0,False
2015-09-13 08:21:04,80.4000015258789,74,36813.22321428572,114,53.4648207774652,-6.235134453911867,0.0,False
2015-09-13 08:21:05,80.4000015258789,79,36821.958705357145,114,53.46487971421864,-6.235221050945776,0.0,False
2015-09-13 08:21:06,80.4000015258789,84,36830.69419642857,114,53.46493865097209,-6.235307647979686,0.0,False
2015-09-13 08:21:07,80.4000015258789,89,36839.4296875,114,53.46499758772553,-6.235394245013595,7.0,False
2015-09-13 08:21:08,80.4000015258789,86,36847.49609375,114,53.465038882568486,-6.235493808053434,0.0,False
2015-09-13 08:21:09,80.4000015258789,82,36855.5625,114,53.465080177411444,-6.235593371093273,0.0,False
2015-09-13 08:21:10,80.4000015258789,79,36863.62890625,114,53.4651214722544,-6.235692934133112,0.0,False
2015-09-13 08:21:11,80.4000015258789,76,36871.6953125,115,53.46516276709736,-6.235792497172952,0.0,False
2015-09-13 08:21:12,80.4000015258789,72,36879.76171875,115,53.46520406194032,-6.235892060212791,0.0,False
2015-09-13 08:21:13,80.4000015258789,69,36887.828125,115,53.46524535678328,-6.23599162325263,6.0,False
2015-09-13 08:21:14,80.4000015258789,70,36895.24609375,115,53.46528146183119,-6.236085427226499,0.0,False
2015-09-13 08:21:15,80.4000015258789,72,36902.6640625,115,53.4653175668791,-6.236179231200367,0.0,False
2015-09-13 08:21:16,80.4000015258789,74,36910.08203125,115,53.46535367192701,-6.236273035174236,0.0,False
2015-09-13 08:21:17,80.4000015258789,75,36917.5,116,53.465389776974924,-6.236366839148104,0.0,False
2015-09-13 08:21:18,80.4000015258789,76,36924.91796875,116,53.465425882022835,-6.236460643121972,0.0,False
2015-09-13 08:21:19,80.4000015258789,78,36932.3359375,116,53.465461987070746,-6.23655444709584,0.0,False
2015-09-13 08:21:20,80.4000015258789,80,36939.75390625,116,53.46549809211866,-6.236648251069709,0.0,False
2015-09-13 08:21:21,80.4000015258789,81,36947.171875,116,53.46553419716657,-6.236742055043577,8.0,False
2015-09-13 08:21:22,80.4000015258789,82,36954.926432291664,116,53.465582896023996,-6.236825105734169,0.0,False
2015-09-13 08:21:23,80.4000015258789,82,36962.680989583336,116,53.465631594881415,-6.23690815642476,0.0,False
2015-09-13 08:21:24,80.4000015258789,82,36970.435546875,116,53.46568029373884,-6.236991207115352,0.0,False
2015-09-13 08:21:25,80.4000015258789,83,36978.190104166664,116,53.46572899259627,-6.2370742578059435,0.0,False
2015-09-13 08:21:26,80.4000015258789,84,36985.944661458336,116,53.46577769145369,-6.237157308496535,0.0,False
2015-09-13 08:21:27,80.4000015258789,84,36993.69921875,116,53.465826390311115,-6.237240359187126,6.0,False
2015-09-13 08:21:28,80.4000015258789,86,37001.48828125,117,53.46588321961463,-6.237309006974101,1.0,False
2015-09-13 08:21:29,80.4000015258789,87,37009.55859375,117,53.46594493137673,-6.237372877076268,0.0,False
2015-09-13 08:21:30,80.4000015258789,88,37017.62890625,118,53.466006643138826,-6.237436747178435,0.0,False
2015-09-13 08:21:31,80.4000015258789,88,37025.69921875,118,53.466068354900926,-6.2375006172806025,0.0,False
2015-09-13 08:21:32,80.4000015258789,89,37033.76953125,118,53.46613006666303,-6.23756448738277,4.0,False
