time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks,distance_diff,speed,moving
2015-09-13 06:26:28,90.8000030517578,84,199.3366631401909,117,53.36401155218481,-6.192972166463733,0.0,False,6.106667412651859,20.91542590913312,True
2015-09-13 06:26:29,90.8000030517578,85,205.44333055284287,117,53.36401806212961,-6.1930632684379825,0.0,False,6.106667412651973,21.44971429734004,True
2015-09-13 06:26:30,90.8000030517578,85,211.5499979654948,117,53.364024572074406,-6.193154370412231,0.0,False,6.1066674126519445,21.98400268554693,True
2015-09-13 06:26:31,90.8000030517578,86,217.6566653781467,117,53.3640310820192,-6.1932454723864785,0.0,False,6.106667412651888,21.984002685546965,True
2015-09-13 06:26:32,90.8000030517578,86,223.76333279079861,118,53.364037591964,-6.193336574360727,0.0,False,6.106667412651916,21.984002685546898,True
2015-09-13 06:26:33,90.8000030517578,87,229.8700002034505,118,53.364044101908796,-6.193427676334977,0.0,False,6.106667412651888,21.98400268554683,True
2015-09-13 06:26:34,90.8000030517578,87,235.97666761610242,118,53.36405061185359,-6.193518778309226,0.0,False,6.106667412651916,21.984002685546866,True
2015-09-13 06:26:35,90.8000030517578,88,242.0833350287544,118,53.36405712179839,-6.193609880283475,0.0,False,6.106667412651973,21.984002685546937,True
2015-09-13 06:26:36,90.8000030517578,88,248.19000244140625,118,53.364063631743186,-6.193700982257724,9.0,False,6.106667412651859,21.9840026855469,True
2015-09-13 06:26:37,90.54285975864954,88,255.6385716029576,118,53.36406670909906,-6.193813168044602,0.0,False,7.448569161551347,23.59428478422622,True
2015-09-13 06:26:38,90.28571646554128,88,263.0871407645089,119,53.364069786454955,-6.193925353831478,0.0,False,7.448569161551291,25.204566882905407,True
2015-09-13 06:26:39,90.02857317243303,88,270.5357099260603,119,53.36407286381082,-6.194037539618356,0.0,False,7.448569161551404,26.81484898158486,True
2015-09-13 06:26:40,89.77142987932476,88,277.9842790876116,119,53.36407594116672,-6.194149725405233,0.0,False,7.448569161551291,26.814848981584788,True
